Campaign_ID,Brand,Campaign_Type,Target_Audience,Channel_Used,Duration,Language,Customer_Segment,Campaign_Date,Impressions,Clicks,Leads,Conversions,Revenue,CPA,Total_Spend,Profit,CTR,Lead_Rate,Conversion_Rate,ROI,Engagement_Score,ROI_Category
NY-CMP-32755,Nykaa,"Social Media",Youth,YouTube,28,Tamil,"Tier 2 City Customers",2024-07-03,96994,7543,3980,3140,1899700,28.72,90180.80,1809519.20,0.0778,0.5276,0.7889,20.0600,15.12,Excellent
NY-CMP-29274,Nykaa,"Social Media","Working Women","Instagram, YouTube, Email",26,Hindi,"College Students",2025-04-12,95002,9722,5413,3819,2134821,26.55,101394.45,2033426.55,0.1023,0.5568,0.7055,20.0500,19.95,Excellent
NY-CMP-53075,Nykaa,"Social Media","Tier 2 City Customers",Email,30,Hindi,Youth,2024-12-22,97593,9850,5321,3364,2613828,36.95,124299.80,2489528.20,0.1009,0.5402,0.6322,20.0300,18.99,Excellent
NY-CMP-52298,Nykaa,"Social Media",Youth,Instagram,19,English,Youth,2024-10-21,61092,7954,4662,1806,1143198,30.11,54378.66,1088819.34,0.1302,0.5861,0.3874,20.0200,23.61,Excellent
NY-CMP-1542,Nykaa,"Social Media","College Students","Instagram, Google, Email",25,English,"Tier 2 City Customers",2024-09-28,92675,11345,5576,3741,1866759,23.75,88848.75,1777910.25,0.1224,0.4915,0.6709,20.0100,22.30,Excellent
NY-CMP-14105,Nykaa,Email,Youth,"Google, WhatsApp, Email",16,Bengali,Youth,2024-11-02,81183,6547,3166,1859,1187901,30.44,56587.96,1131313.04,0.0806,0.4836,0.5872,19.9900,14.25,Excellent
NY-CMP-41955,Nykaa,Influencer,"Working Women","WhatsApp, Google, Facebook",17,Hindi,"Working Women",2025-03-01,66884,7477,2688,1936,1144176,28.15,54498.40,1089677.60,0.1118,0.3595,0.7202,19.9900,18.09,Excellent
NY-CMP-42027,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, Email",20,English,Youth,2024-12-17,86455,9825,4388,1916,1507892,37.53,71907.48,1435984.52,0.1136,0.4466,0.4366,19.9700,18.66,Excellent
NY-CMP-2149,Nykaa,"Social Media","Tier 2 City Customers","YouTube, Google, Facebook",10,Hindi,"Premium Shoppers",2024-12-23,84663,9283,3688,2680,1567800,27.89,74745.20,1493054.80,0.1096,0.3973,0.7267,19.9700,18.49,Excellent
NY-CMP-49868,Nykaa,Email,"Premium Shoppers","Email, YouTube, Instagram",21,Tamil,"Working Women",2025-02-22,96064,12165,5784,3840,1850880,22.98,88243.20,1762636.80,0.1266,0.4755,0.6639,19.9700,22.68,Excellent
NY-CMP-55735,Nykaa,Email,"Premium Shoppers","Google, YouTube",14,Bengali,"Working Women",2024-07-28,99938,11920,6632,3944,2397952,29.01,114415.44,2283536.56,0.1193,0.5564,0.5947,19.9600,22.51,Excellent
NY-CMP-42491,Nykaa,Email,"Tier 2 City Customers",Email,23,Bengali,"Tier 2 City Customers",2024-07-09,61535,6954,2949,1976,1491880,36.02,71175.52,1420704.48,0.1130,0.4241,0.6701,19.9600,19.30,Excellent
NY-CMP-37074,Nykaa,"Social Media","College Students","Instagram, Google",14,English,Youth,2025-03-26,98039,12785,6233,3580,1227940,16.36,58568.80,1169371.20,0.1304,0.4875,0.5744,19.9600,23.05,Excellent
NY-CMP-10372,Nykaa,Influencer,"College Students",Email,30,Hindi,"Premium Shoppers",2025-02-01,83225,8415,4312,2911,1574851,25.81,75132.91,1499718.09,0.1011,0.5124,0.6751,19.9600,18.79,Excellent
NY-CMP-25358,Nykaa,SEO,"Tier 2 City Customers","WhatsApp, YouTube",15,English,"Premium Shoppers",2024-11-04,86601,6932,2989,1606,1180410,35.08,56338.48,1124071.52,0.0800,0.4312,0.5373,19.9500,13.31,Excellent
NY-CMP-36951,Nykaa,Influencer,"Tier 2 City Customers",Facebook,27,Hindi,"Working Women",2025-03-14,65482,8532,3844,2533,1443810,27.24,68998.92,1374811.08,0.1303,0.4505,0.6589,19.9200,22.77,Excellent
NY-CMP-10960,Nykaa,Email,"Working Women",WhatsApp,15,Bengali,Youth,2025-05-28,82399,12121,6663,4493,2075766,22.10,99295.30,1976470.70,0.1471,0.5497,0.6743,19.9100,28.25,Excellent
NY-CMP-54541,Nykaa,"Paid Ads","Tier 2 City Customers","Email, WhatsApp, Instagram",18,English,"College Students",2025-05-27,77723,11395,3564,2386,1558058,31.29,74657.94,1483400.06,0.1466,0.3128,0.6695,19.8700,22.32,Excellent
NY-CMP-54895,Nykaa,"Social Media","Working Women","Instagram, YouTube",17,Hindi,"Tier 2 City Customers",2025-04-01,57086,6767,2701,1766,1340394,36.38,64247.08,1276146.92,0.1185,0.3991,0.6538,19.8600,19.68,Excellent
NY-CMP-20269,Nykaa,"Paid Ads","Premium Shoppers",WhatsApp,23,Bengali,"College Students",2024-10-09,93821,9446,5259,3910,2490670,30.54,119411.40,2371258.60,0.1007,0.5567,0.7435,19.8600,19.84,Excellent
NY-CMP-15398,Nykaa,Influencer,"Tier 2 City Customers","Facebook, WhatsApp, Email",8,Hindi,Youth,2024-08-10,88416,9181,4896,2743,1719861,30.08,82509.44,1637351.56,0.1038,0.5333,0.5603,19.8500,19.02,Excellent
NY-CMP-10846,Nykaa,Email,"Premium Shoppers","Google, WhatsApp",21,Hindi,"Premium Shoppers",2024-09-27,96459,12372,6304,2117,1113542,25.25,53454.25,1060087.75,0.1283,0.5095,0.3358,19.8400,21.56,Excellent
NY-CMP-2413,Nykaa,SEO,"College Students",Instagram,19,Bengali,"Tier 2 City Customers",2025-05-23,99715,11848,5788,4474,2532284,27.17,121558.58,2410725.42,0.1188,0.4885,0.7730,19.8300,22.17,Excellent
NY-CMP-3061,Nykaa,"Paid Ads","Working Women","Google, Email",6,Hindi,Youth,2024-08-31,96736,10606,4895,2373,1433292,29.01,68840.73,1364451.27,0.1096,0.4615,0.4848,19.8200,18.48,Excellent
NY-CMP-11778,Nykaa,Influencer,Youth,Instagram,18,English,Youth,2025-01-07,78034,10741,2229,1592,1104848,33.35,53093.20,1051754.80,0.1376,0.2075,0.7142,19.8100,18.66,Excellent
NY-CMP-25209,Nykaa,"Paid Ads","Working Women",Google,24,Bengali,Youth,2025-04-18,66419,8298,4486,2881,1480834,24.70,71160.70,1409673.30,0.1249,0.5406,0.6422,19.8100,23.59,Excellent
NY-CMP-28319,Nykaa,SEO,"College Students","YouTube, WhatsApp",28,English,"Tier 2 City Customers",2025-01-15,77300,9353,5266,3677,2728334,35.68,131195.36,2597138.64,0.1210,0.5630,0.6983,19.8000,23.67,Excellent
NY-CMP-22792,Nykaa,SEO,"Tier 2 City Customers",YouTube,8,Bengali,"College Students",2024-08-25,62723,8494,4757,2273,1122862,23.77,54029.21,1068832.79,0.1354,0.5600,0.4778,19.7800,24.75,Excellent
NY-CMP-36862,Nykaa,Email,"College Students","YouTube, WhatsApp, Email",20,Bengali,"Working Women",2024-09-10,59321,8303,4273,1925,1129975,28.27,54419.75,1075555.25,0.1400,0.5146,0.4505,19.7700,24.44,Excellent
NY-CMP-4154,Nykaa,"Paid Ads",Youth,"YouTube, Google",17,Tamil,"Working Women",2025-03-24,63442,7948,3706,2858,1854842,31.25,89312.50,1765529.50,0.1253,0.4663,0.7712,19.7700,22.87,Excellent
NY-CMP-44519,Nykaa,SEO,Youth,"Instagram, Facebook, Google",18,English,"Working Women",2025-01-01,83092,8096,2622,1972,1266024,30.91,60954.52,1205069.48,0.0974,0.3239,0.7521,19.7700,15.27,Excellent
NY-CMP-3479,Nykaa,Influencer,"College Students","Email, Instagram, WhatsApp",8,English,"Tier 2 City Customers",2024-11-25,84860,10769,4242,3110,2161450,33.48,104122.80,2057327.20,0.1269,0.3939,0.7331,19.7600,21.35,Excellent
NY-CMP-25423,Nykaa,"Paid Ads","Working Women",Email,9,Tamil,"Premium Shoppers",2024-07-25,62447,7004,3863,2900,2227200,37.03,107387.00,2119813.00,0.1122,0.5515,0.7507,19.7400,22.05,Excellent
NY-CMP-2329,Nykaa,Email,Youth,"Instagram, Email",6,Tamil,"College Students",2024-11-07,91805,11177,5008,3373,2681535,38.36,129388.28,2552146.72,0.1217,0.4481,0.6735,19.7300,21.30,Excellent
NY-CMP-28802,Nykaa,"Paid Ads","Premium Shoppers","Instagram, Google, WhatsApp",27,Bengali,"Premium Shoppers",2024-09-19,47759,6801,3671,2665,1633645,29.60,78884.00,1554761.00,0.1424,0.5398,0.7260,19.7100,27.51,Excellent
NY-CMP-47457,Nykaa,"Social Media","College Students",WhatsApp,23,Hindi,"Working Women",2024-11-26,78120,11084,6635,3799,2708687,34.43,130799.57,2577887.43,0.1419,0.5986,0.5726,19.7100,27.54,Excellent
NY-CMP-24465,Nykaa,"Paid Ads",Youth,"Facebook, Google",12,English,"Tier 2 City Customers",2025-02-27,70963,9778,5584,3174,2304324,35.08,111343.92,2192980.08,0.1378,0.5711,0.5684,19.7000,26.12,Excellent
NY-CMP-17029,Nykaa,SEO,"Premium Shoppers",Instagram,21,Tamil,"College Students",2024-11-01,69886,7327,3611,2356,1149728,23.57,55530.92,1094197.08,0.1048,0.4928,0.6525,19.7000,19.02,Excellent
NY-CMP-3280,Nykaa,"Paid Ads","Working Women","Email, Google, WhatsApp",18,English,Youth,2024-08-02,91833,13072,4900,1710,1154250,32.64,55814.40,1098435.60,0.1423,0.3748,0.3490,19.6800,21.43,Excellent
NY-CMP-24291,Nykaa,"Paid Ads","Working Women","YouTube, Google, Email",24,Bengali,Youth,2025-01-29,72432,9598,4917,2735,2171590,38.41,105051.35,2066538.65,0.1325,0.5123,0.5562,19.6700,23.82,Excellent
NY-CMP-39843,Nykaa,Email,"Premium Shoppers","Instagram, WhatsApp, Google",29,English,"Premium Shoppers",2025-05-29,83996,11311,3837,2973,1192173,19.45,57824.85,1134348.15,0.1347,0.3392,0.7748,19.6200,21.57,Excellent
NY-CMP-56196,Nykaa,"Paid Ads","Working Women",Facebook,12,English,"College Students",2025-03-12,34637,4954,2428,1432,1112664,37.71,54000.72,1058663.28,0.1430,0.4901,0.5898,19.6000,25.45,Excellent
NY-CMP-21725,Nykaa,Influencer,"Premium Shoppers","Google, Facebook, WhatsApp",12,Hindi,"Working Women",2025-06-13,80875,9723,2832,1669,1088188,31.66,52840.54,1035347.46,0.1202,0.2913,0.5893,19.5900,17.59,Excellent
NY-CMP-48472,Nykaa,SEO,"Premium Shoppers","Google, YouTube, WhatsApp",29,English,"Tier 2 City Customers",2025-01-31,69870,10057,4869,3432,2584296,36.56,125473.92,2458822.08,0.1439,0.4841,0.7049,19.5900,26.27,Excellent
NY-CMP-23201,Nykaa,"Social Media","College Students","YouTube, Facebook",15,Tamil,"Working Women",2025-02-07,45836,5339,2570,1678,1219906,35.35,59317.30,1160588.70,0.1165,0.4814,0.6529,19.5700,20.92,Excellent
NY-CMP-21297,Nykaa,Influencer,"Tier 2 City Customers","Google, Email, Facebook",21,Tamil,"Premium Shoppers",2025-02-15,89343,7910,2669,1710,1314990,37.41,63971.10,1251018.90,0.0885,0.3374,0.6407,19.5600,13.75,Excellent
NY-CMP-54339,Nykaa,SEO,"Working Women","YouTube, Google, WhatsApp",28,English,"Premium Shoppers",2025-02-23,51387,5045,2500,1665,1058940,30.94,51515.10,1007424.90,0.0982,0.4955,0.6660,19.5600,17.92,Excellent
NY-CMP-41500,Nykaa,Influencer,"Tier 2 City Customers","YouTube, Google, Facebook",11,Tamil,Youth,2024-12-09,89503,9380,4073,3004,2370156,38.41,115383.64,2254772.36,0.1048,0.4342,0.7375,19.5400,18.39,Excellent
NY-CMP-30562,Nykaa,Email,"Premium Shoppers","Email, Google, YouTube",25,English,"Tier 2 City Customers",2025-03-20,91004,9142,5249,2541,1999767,38.31,97345.71,1902421.29,0.1005,0.5742,0.4841,19.5400,18.61,Excellent
NY-CMP-50522,Nykaa,SEO,"Working Women","Facebook, Instagram",20,Hindi,"Premium Shoppers",2024-08-16,77138,9939,3952,2115,1453005,33.47,70789.05,1382215.95,0.1288,0.3976,0.5352,19.5300,20.75,Excellent
NY-CMP-53938,Nykaa,SEO,"College Students",Email,27,English,"Working Women",2025-02-10,94191,8085,4694,1629,1293426,38.69,63026.01,1230399.99,0.0858,0.5806,0.3470,19.5200,15.30,Excellent
NY-CMP-28180,Nykaa,Email,"Working Women","Facebook, YouTube",16,Hindi,Youth,2024-07-10,73630,9791,3304,2257,1523475,32.89,74232.73,1449242.27,0.1330,0.3375,0.6831,19.5200,20.85,Excellent
NY-CMP-7111,Nykaa,"Paid Ads","Tier 2 City Customers","YouTube, WhatsApp",9,Bengali,"College Students",2025-04-28,52702,6574,3914,2655,1409805,25.90,68764.50,1341040.50,0.1247,0.5954,0.6783,19.5000,24.94,Excellent
NY-CMP-8949,Nykaa,"Social Media","College Students","WhatsApp, Instagram",29,Hindi,"Tier 2 City Customers",2024-10-19,88034,11149,5891,3726,1736316,22.73,84691.98,1651624.02,0.1266,0.5284,0.6325,19.5000,23.59,Excellent
NY-CMP-29396,Nykaa,"Paid Ads","Working Women","YouTube, Google, Instagram",9,Bengali,"College Students",2025-05-26,74541,5759,2457,1609,1232494,37.39,60160.51,1172333.49,0.0773,0.4266,0.6549,19.4900,13.18,Excellent
NY-CMP-46963,Nykaa,Influencer,Youth,WhatsApp,18,Tamil,"College Students",2025-03-16,27403,3818,2061,1542,1222806,38.69,59659.98,1163146.02,0.1393,0.5398,0.7482,19.4900,27.08,Excellent
NY-CMP-40543,Nykaa,"Social Media","Premium Shoppers","YouTube, Instagram, Facebook",29,Bengali,"Working Women",2025-01-11,67605,5999,3190,2464,1365056,27.05,66651.20,1298404.80,0.0887,0.5318,0.7724,19.4800,17.24,Excellent
NY-CMP-19539,Nykaa,Influencer,"Working Women",Instagram,22,English,"Premium Shoppers",2024-11-05,84996,12737,6663,4345,1655445,18.61,80860.45,1574584.55,0.1499,0.5231,0.6521,19.4800,27.94,Excellent
NY-CMP-38811,Nykaa,Email,"Working Women","Google, WhatsApp",26,Tamil,"Working Women",2024-10-27,75567,9051,5149,3463,2074337,29.26,101327.38,1973009.62,0.1198,0.5689,0.6726,19.4700,23.37,Excellent
NY-CMP-39492,Nykaa,"Social Media","College Students",WhatsApp,18,English,"College Students",2025-03-14,98858,11498,3392,2407,1509189,30.66,73798.62,1435390.38,0.1163,0.2950,0.7096,19.4500,17.50,Excellent
NY-CMP-27044,Nykaa,"Social Media",Youth,Email,7,Bengali,"Working Women",2024-10-17,79313,11864,5058,3747,1997151,26.07,97684.29,1899466.71,0.1496,0.4263,0.7408,19.4500,26.06,Excellent
NY-CMP-22527,Nykaa,"Paid Ads","Premium Shoppers","Email, YouTube",18,Tamil,"College Students",2025-04-13,74352,6147,2313,1820,1277640,34.38,62571.60,1215068.40,0.0827,0.3763,0.7869,19.4200,13.83,Excellent
NY-CMP-42314,Nykaa,Influencer,"College Students","WhatsApp, Instagram",24,English,Youth,2024-07-14,96091,12893,4702,3707,2839562,37.51,139049.57,2700512.43,0.1342,0.3647,0.7884,19.4200,22.17,Excellent
NY-CMP-9888,Nykaa,Email,"Premium Shoppers","WhatsApp, Google, Email",23,Hindi,"Working Women",2025-02-04,57647,7560,3920,2254,1043602,22.67,51098.18,992503.82,0.1311,0.5185,0.5750,19.4200,23.82,Excellent
NY-CMP-19364,Nykaa,SEO,"Premium Shoppers",Email,29,Hindi,"College Students",2025-01-11,59204,8685,4704,2435,1122535,22.58,54982.30,1067552.70,0.1467,0.5416,0.5176,19.4200,26.73,Excellent
NY-CMP-1060,Nykaa,SEO,"Tier 2 City Customers","YouTube, Facebook, Google",12,Bengali,"College Students",2025-01-10,61841,6086,2165,1542,1201218,38.20,58904.40,1142313.60,0.0984,0.3557,0.7122,19.3900,15.84,Excellent
NY-CMP-12119,Nykaa,"Paid Ads","Premium Shoppers",Email,15,Tamil,"Tier 2 City Customers",2025-02-09,98930,13380,6238,4337,3348164,37.91,164415.67,3183748.33,0.1352,0.4662,0.6953,19.3600,24.21,Excellent
NY-CMP-26972,Nykaa,Influencer,"Tier 2 City Customers","Instagram, Email",29,Bengali,"Tier 2 City Customers",2025-04-21,58228,6531,2930,1951,1447642,36.45,71113.95,1376528.05,0.1122,0.4486,0.6659,19.3600,19.60,Excellent
NY-CMP-50956,Nykaa,Influencer,"Working Women","Google, Email",11,Hindi,"Tier 2 City Customers",2025-05-07,67376,9636,4213,2551,1505090,28.97,73902.47,1431187.53,0.1430,0.4372,0.6055,19.3600,24.34,Excellent
NY-CMP-32009,Nykaa,Influencer,"College Students",Instagram,9,Hindi,"Working Women",2024-07-11,95362,12514,4617,2718,1228536,22.23,60421.14,1168114.86,0.1312,0.3689,0.5887,19.3400,20.81,Excellent
NY-CMP-32232,Nykaa,"Paid Ads",Youth,Google,5,English,"Premium Shoppers",2025-04-23,72960,8202,2624,1700,1322600,38.26,65042.00,1257558.00,0.1124,0.3199,0.6479,19.3400,17.17,Excellent
NY-CMP-49733,Nykaa,Email,"Tier 2 City Customers","WhatsApp, Google",27,English,"Working Women",2025-01-30,53326,5410,3093,2300,1481200,31.69,72887.00,1408313.00,0.1015,0.5717,0.7436,19.3200,20.26,Excellent
NY-CMP-52253,Nykaa,Email,"Working Women","WhatsApp, Instagram",12,Hindi,Youth,2025-01-02,67668,7898,4204,3214,1613428,24.71,79417.94,1534010.06,0.1167,0.5323,0.7645,19.3200,22.63,Excellent
NY-CMP-52859,Nykaa,"Social Media",Youth,"Instagram, YouTube",9,Tamil,"Working Women",2025-04-03,64076,9178,4264,3062,2088284,33.62,102944.44,1985339.56,0.1432,0.4646,0.7181,19.2900,25.76,Excellent
NY-CMP-54717,Nykaa,Influencer,Youth,Instagram,12,English,"Premium Shoppers",2025-05-30,65098,6541,3453,2592,1980288,37.65,97588.80,1882699.20,0.1005,0.5279,0.7507,19.2900,19.33,Excellent
NY-CMP-50316,Nykaa,Influencer,"College Students","YouTube, WhatsApp, Facebook",30,Hindi,"College Students",2024-07-09,71564,6235,2298,1535,1160460,37.29,57240.15,1103219.85,0.0871,0.3686,0.6680,19.2800,14.07,Excellent
NY-CMP-55940,Nykaa,"Social Media","Tier 2 City Customers","Facebook, WhatsApp",12,Bengali,"College Students",2025-05-22,82483,8023,3663,1571,1121694,35.21,55314.91,1066379.09,0.0973,0.4566,0.4289,19.2800,16.07,Excellent
NY-CMP-11495,Nykaa,"Social Media",Youth,Instagram,21,Hindi,"Premium Shoppers",2024-12-31,54785,6293,3497,2360,1500960,31.37,74033.20,1426926.80,0.1149,0.5557,0.6749,19.2800,22.18,Excellent
NY-CMP-55282,Nykaa,"Paid Ads","Tier 2 City Customers","Facebook, Google",18,English,Youth,2025-03-17,50396,6100,3005,1782,1423818,39.45,70299.90,1353518.10,0.1210,0.4926,0.5930,19.2600,21.60,Excellent
NY-CMP-2673,Nykaa,Email,"Working Women",Facebook,24,Bengali,"Working Women",2024-12-10,45648,5799,2100,1513,1034892,33.78,51109.14,983782.86,0.1270,0.3621,0.7205,19.2500,20.62,Excellent
NY-CMP-29695,Nykaa,"Paid Ads",Youth,"YouTube, Facebook, Google",7,English,"Tier 2 City Customers",2025-01-23,72253,9242,5160,2331,1272726,26.97,62867.07,1209858.93,0.1279,0.5583,0.4517,19.2500,23.16,Excellent
NY-CMP-34795,Nykaa,"Social Media","Tier 2 City Customers","Email, Facebook, WhatsApp",20,Hindi,Youth,2024-07-30,85637,12772,7646,4508,1609356,17.63,79476.04,1529879.96,0.1491,0.5987,0.5896,19.2500,29.11,Excellent
NY-CMP-5035,Nykaa,SEO,"Premium Shoppers",Email,19,Hindi,"Tier 2 City Customers",2025-05-11,52662,7114,4166,2737,2047276,36.96,101159.52,1946116.48,0.1351,0.5856,0.6570,19.2400,26.62,Excellent
NY-CMP-19401,Nykaa,"Social Media","Premium Shoppers","Instagram, Google",6,English,"College Students",2025-01-26,75291,10060,5625,2763,1414656,25.30,69903.90,1344752.10,0.1336,0.5591,0.4912,19.2400,24.50,Excellent
NY-CMP-51322,Nykaa,Influencer,"Tier 2 City Customers","Facebook, Email",29,English,"College Students",2025-02-12,97994,12188,6008,2849,1780625,30.91,88062.59,1692562.41,0.1244,0.4929,0.4742,19.2200,21.48,Excellent
NY-CMP-6492,Nykaa,"Social Media",Youth,"YouTube, Email, Google",23,Bengali,Youth,2025-02-08,73637,9443,3836,1663,1270532,37.78,62828.14,1207703.86,0.1282,0.4062,0.4335,19.2200,20.29,Excellent
NY-CMP-45443,Nykaa,Influencer,"Working Women","Instagram, Email, Facebook",20,Hindi,"Premium Shoppers",2024-07-11,84950,5064,3025,2029,1083486,26.41,53585.89,1029900.11,0.0596,0.5974,0.6707,19.2200,11.91,Excellent
NY-CMP-10285,Nykaa,Influencer,"Tier 2 City Customers",WhatsApp,16,English,"Premium Shoppers",2024-12-14,96034,8987,4825,3250,1660750,25.29,82192.50,1578557.50,0.0936,0.5369,0.6736,19.2100,17.77,Excellent
NY-CMP-7228,Nykaa,"Paid Ads","College Students","Instagram, WhatsApp",18,Bengali,"Premium Shoppers",2025-01-11,63212,8873,4214,3072,1895424,30.55,93849.60,1801574.40,0.1404,0.4749,0.7290,19.2000,25.56,Excellent
NY-CMP-31419,Nykaa,Email,"Tier 2 City Customers",Facebook,8,English,Youth,2024-07-25,54228,8024,3323,2375,1724250,35.95,85381.25,1638868.75,0.1480,0.4141,0.7147,19.2000,25.30,Excellent
NY-CMP-2407,Nykaa,Influencer,"Working Women","Facebook, WhatsApp",21,Tamil,"Working Women",2025-05-03,68528,7261,3971,1640,1079120,32.60,53464.00,1025656.00,0.1060,0.5469,0.4130,19.1900,18.78,Excellent
NY-CMP-9726,Nykaa,Email,"Working Women","Google, Facebook, YouTube",30,English,"Premium Shoppers",2024-09-16,72847,9162,3480,2571,2054229,39.62,101863.02,1952365.98,0.1258,0.3798,0.7388,19.1700,20.88,Excellent
NY-CMP-21811,Nykaa,"Paid Ads","Working Women","Email, Facebook, WhatsApp",21,Tamil,"Premium Shoppers",2024-08-13,81818,6514,3329,1922,1051334,27.14,52163.08,999170.92,0.0796,0.5111,0.5774,19.1600,14.38,Excellent
NY-CMP-13267,Nykaa,"Paid Ads","College Students",WhatsApp,21,English,"Tier 2 City Customers",2024-07-16,89250,9403,4961,2809,1123600,19.85,55758.65,1067841.35,0.1054,0.5276,0.5662,19.1500,19.24,Excellent
NY-CMP-33793,Nykaa,"Social Media",Youth,Facebook,24,English,"Tier 2 City Customers",2024-08-10,94309,13426,5087,3703,2962400,39.69,146972.07,2815427.93,0.1424,0.3789,0.7279,19.1500,23.56,Excellent
NY-CMP-20178,Nykaa,SEO,Youth,Instagram,20,Bengali,"Working Women",2025-02-01,61528,5174,3009,1727,1367784,39.32,67905.64,1299878.36,0.0841,0.5816,0.5739,19.1400,16.11,Excellent
NY-CMP-19679,Nykaa,SEO,"Working Women","Facebook, Email, WhatsApp",25,Hindi,"Working Women",2024-09-25,54765,6183,3278,2484,1900260,38.03,94466.52,1805793.48,0.1129,0.5302,0.7578,19.1200,21.81,Excellent
NY-CMP-19555,Nykaa,"Social Media","Premium Shoppers",Google,20,Bengali,"Tier 2 City Customers",2024-12-28,90651,11722,4381,2151,1413207,32.67,70273.17,1342933.83,0.1293,0.3737,0.4910,19.1100,20.14,Excellent
NY-CMP-52979,Nykaa,"Paid Ads","Premium Shoppers","Google, YouTube, Facebook",8,English,"Premium Shoppers",2024-12-17,84057,12411,5646,4255,2250895,26.31,111949.05,2138945.95,0.1476,0.4549,0.7536,19.1100,26.54,Excellent
NY-CMP-4684,Nykaa,Email,"Premium Shoppers","Instagram, Google, Email",18,English,Youth,2025-01-24,80458,12040,3803,2664,1899432,35.47,94492.08,1804939.92,0.1496,0.3159,0.7005,19.1000,23.00,Excellent
NY-CMP-32767,Nykaa,"Paid Ads","Working Women",YouTube,12,Tamil,"Premium Shoppers",2025-01-20,69358,7821,3952,3047,1435137,23.43,71391.21,1363745.79,0.1128,0.5053,0.7710,19.1000,21.37,Excellent
NY-CMP-17294,Nykaa,Email,Youth,Instagram,11,English,"Working Women",2024-10-01,88793,10758,4498,1833,1448070,39.32,72073.56,1375996.44,0.1212,0.4181,0.4075,19.0900,19.25,Excellent
NY-CMP-28433,Nykaa,"Social Media",Youth,"Facebook, Google",20,English,"College Students",2025-05-09,99398,10182,4283,2726,2148088,39.23,106940.98,2041147.02,0.1024,0.4206,0.6365,19.0900,17.30,Excellent
NY-CMP-30257,Nykaa,"Paid Ads","Tier 2 City Customers","Email, Instagram, Facebook",17,English,"Working Women",2024-08-24,77942,11523,3664,1345,1070620,39.65,53329.25,1017290.75,0.1478,0.3180,0.3671,19.0800,21.21,Excellent
NY-CMP-38797,Nykaa,Influencer,"Premium Shoppers","Email, Google, Instagram",21,Tamil,"College Students",2024-10-30,86053,9316,2996,1841,1421252,38.45,70786.45,1350465.55,0.1083,0.3216,0.6145,19.0800,16.45,Excellent
NY-CMP-27164,Nykaa,SEO,"Working Women","WhatsApp, Facebook, Instagram",19,Hindi,"College Students",2024-08-27,99678,8848,4324,3428,1518604,22.09,75724.52,1442879.48,0.0888,0.4887,0.7928,19.0600,16.65,Excellent
NY-CMP-8318,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, Facebook",28,English,"Tier 2 City Customers",2024-08-24,75221,11042,5250,4112,2306832,27.97,115012.64,2191819.36,0.1468,0.4755,0.7832,19.0600,27.13,Excellent
